threshold,precision_detect,recall_detect,f1_detect,predicted_positive_rate,flags_per_10k,false_positives,true_positives,false_positives_per_true_positive
0.9430000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9440000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9450000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9460000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9470000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9480000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9490000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9510000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9520000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9530000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9540000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9560000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9570000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9580000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9590000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.96,0.0,0.0,0.0,0.0,0.0,0,0,
0.961,0.0,0.0,0.0,0.0,0.0,0,0,
0.962,0.0,0.0,0.0,0.0,0.0,0,0,
0.963,0.0,0.0,0.0,0.0,0.0,0,0,
0.964,0.0,0.0,0.0,0.0,0.0,0,0,
0.965,0.0,0.0,0.0,0.0,0.0,0,0,
0.966,0.0,0.0,0.0,0.0,0.0,0,0,
0.967,0.0,0.0,0.0,0.0,0.0,0,0,
0.968,0.0,0.0,0.0,0.0,0.0,0,0,
0.969,0.0,0.0,0.0,0.0,0.0,0,0,
0.97,0.0,0.0,0.0,0.0,0.0,0,0,
0.971,0.0,0.0,0.0,0.0,0.0,0,0,
0.972,0.0,0.0,0.0,0.0,0.0,0,0,
0.973,0.0,0.0,0.0,0.0,0.0,0,0,
0.974,0.0,0.0,0.0,0.0,0.0,0,0,
0.975,0.0,0.0,0.0,0.0,0.0,0,0,
0.976,0.0,0.0,0.0,0.0,0.0,0,0,
0.977,0.0,0.0,0.0,0.0,0.0,0,0,
0.978,0.0,0.0,0.0,0.0,0.0,0,0,
0.979,0.0,0.0,0.0,0.0,0.0,0,0,
0.98,0.0,0.0,0.0,0.0,0.0,0,0,
0.981,0.0,0.0,0.0,0.0,0.0,0,0,
0.982,0.0,0.0,0.0,0.0,0.0,0,0,
0.983,0.0,0.0,0.0,0.0,0.0,0,0,
0.984,0.0,0.0,0.0,0.0,0.0,0,0,
0.985,0.0,0.0,0.0,0.0,0.0,0,0,
0.986,0.0,0.0,0.0,0.0,0.0,0,0,
0.987,0.0,0.0,0.0,0.0,0.0,0,0,
0.988,0.0,0.0,0.0,0.0,0.0,0,0,
0.989,0.0,0.0,0.0,0.0,0.0,0,0,
0.99,0.0,0.0,0.0,0.0,0.0,0,0,
0.991,0.0,0.0,0.0,0.0,0.0,0,0,
0.992,0.0,0.0,0.0,0.0,0.0,0,0,
0.993,0.0,0.0,0.0,0.0,0.0,0,0,
0.994,0.0,0.0,0.0,0.0,0.0,0,0,
0.995,0.0,0.0,0.0,0.0,0.0,0,0,
0.996,0.0,0.0,0.0,0.0,0.0,0,0,
0.997,0.0,0.0,0.0,0.0,0.0,0,0,
0.998,0.0,0.0,0.0,0.0,0.0,0,0,
0.999,0.0,0.0,0.0,0.0,0.0,0,0,
1.0,0.0,0.0,0.0,0.0,0.0,0,0,
